QGC WPL 120
62	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
63	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
64	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
65	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
66	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
67	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
68	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
69	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
70	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
71	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
72	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
73	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
74	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
75	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
76	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
77	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
78	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
79	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
80	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
81	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
82	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
83	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
84	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
85	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
86	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
87	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
88	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
89	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
90	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
91	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
92	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
93	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
94	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
95	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
96	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
97	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
98	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
99	0	0	16	0	10	0	0	59.3555946350097656	56.25	500	1
